id,name,servings,calories_per_serving,protein_per_serving,carbs_per_serving,fat_per_serving,fiber_per_serving,iron_per_serving,isVegetarian,ingredients_count,grams_per_serving,unmatched_ingredients,approximated_ingredients
sorakaya_pachadi_bottle_gourd_chutney,Sorakaya Pachadi (Bottle Gourd Chutney),2,213.8,12.1,29.8,8.3,21.6,4.98,true,17,360,,
dondakaya_pachadi,Dondakaya Pachadi,1,433.1,17.9,55.8,52.3,21.3,7.52,true,14,551,,dondakaya
dosakaya_pachadi,Dosakaya Pachadi,1,159.9,8.8,18.9,16.2,13.9,4.95,true,15,240,,
gongura_pachadi_gongura_pickle,Gongura Pachadi (Gongura Pickle),3,320.7,16.0,38.6,18.6,14.6,5.95,true,12,389,,majjiga mirapakayalu
kandi_pachadi,Kandi Pachadi,1,463.7,26.5,63.1,13.9,45.5,10.55,true,10,226,,
red_pepper_chutney_red_capsicum_chutney,Red Pepper Chutney (Red Capsicum Chutney),2,430.5,23.7,56.4,12.0,52.5,13.02,true,17,328,,
vankaya_pachadi_brinjal_chutney,Vankaya Pachadi (Brinjal Chutney),1,216.1,12.2,28.7,17.2,26.9,5.7,true,15,450,,
idli_chutney_dosa_chutney,Idli Chutney (Dosa Chutney,1,702.2,16.9,30.8,69.4,25.2,7.49,true,9,262,,
dosakaya_pappu,Dosakaya Pappu,3,832.5,30.3,161.1,18.6,11.0,3.95,true,15,368,,dosakaya
palakura_pappu,Palakura Pappu,2,227.7,14.5,33.4,12.5,15.9,6.42,true,17,399,,
beetroot_salad,Beetroot Salad,2,363.7,7.0,12.5,31.0,13.9,4.72,true,11,341,,
mung_bean_sprouts_how_to_sprout_mung_beans,"Mung Bean Sprouts, How To Sprout Mung Beans",1,187.4,14.4,29.4,0.7,10.9,3.12,true,2,75,,
idli_podi,Idli Podi,4,734.6,38.3,87.0,22.6,85.2,18.25,true,10,354,,
baby_dal_khichdi_lentils_for_baby,Baby Dal Khichdi (Lentils For Baby),1,51.2,1.2,10.8,128.3,1.1,0.81,true,11,238,,
moong_dal_payasam_paruppu_payasam,Moong Dal Payasam (Paruppu Payasam),8,802.3,14.8,71.8,53.6,10.7,9.01,true,11,213,,
pappu_charu,Pappu Charu,1,270.7,13.5,34.0,7.6,23.9,7.94,true,17,365,,kandi pappu
chutney_powder_pappula_podi,Chutney Powder (Pappula Podi),3,629.0,33.8,77.8,18.5,81.9,17.23,true,6,370,,
poornam_kudumulu_sihi_kadubu,Poornam Kudumulu (Sihi Kadubu),2,553.3,13.6,89.8,16.8,10.3,6.91,true,6,172,,
sorakaya_pappu,Sorakaya Pappu,2,157.3,9.3,22.4,21.8,14.0,3.6,true,15,305,,
poornam_boorelu_poornalu_burelu,"Poornam Boorelu (Poornalu, Burelu",3,811.6,27.1,149.8,9.7,16.3,11.18,true,9,270,,
red_sauce_pasta,Red Sauce Pasta,2,289.4,9.9,37.8,10.6,14.3,4.73,true,11,353,,fusilli
allam_pachadi_ginger_pickle,Allam Pachadi (Ginger Pickle),2,497.5,18.4,84.1,45.9,39.4,12.08,true,12,392,,
almond_jaggery_burfi_sweet,Almond Jaggery Burfi Sweet,2,878.3,19.5,70.7,57.3,12.8,8.19,true,6,212,,
7_cup_burfi,7 Cup Burfi,1,680.1,19.6,38.5,151.8,18.3,5.44,true,6,528,,
apple_tea,Apple Tea,1,643.4,25.2,108.8,10.3,13.6,17.01,true,8,290,,
atta_ladoo,Atta Ladoo,1,623.3,18.6,78.1,76.7,8.9,3.93,true,5,308,,
almond_milk_powder_badam_milk_powder,Almond Milk Powder (Badam Milk Powder),1,776.5,23.5,3.9,74.6,16.7,5.85,true,2,150,,
beetroot_halwa,Beetroot Halwa,8,827.4,27.0,39.1,65.8,6.2,8.23,true,6,254,,
carrot_pickle,Carrot Pickle,1,113.2,4.3,10.1,43.0,8.5,2.91,true,9,206,,
date_syrup,Date Syrup,1,408.0,3.1,95.5,0.4,11.4,4.08,true,2,150,,
mango_kesari_mango_halwa_mango_sheera,"Mango Kesari (Mango Halwa, Mango Sheera)",2,526.3,16.5,104.5,28.4,30.2,9.81,true,7,391,,
soya_chunks_dry_fry,Soya Chunks Dry (Fry),2,460.1,41.9,18.8,35.4,28.6,11.37,true,11,300,,
foxtail_millet_pulao_korralu_pulao,Foxtail Millet Pulao (Korralu Pulao),1,675.0,20.1,106.3,48.6,37.0,21.09,true,11,505,,
millet_khichdi_foxtail_millet_khichdi,Millet Khichdi (Foxtail Millet Khichdi),1,322.2,12.3,54.5,49.5,12.0,7.15,true,12,499,,
pasta_soup,Pasta Soup,2,299.3,11.6,58.2,1.6,2.1,0.59,true,9,324,,
pumpkin_halwa,Pumpkin Halwa,1,167.4,12.6,16.5,43.5,5.8,14.33,true,5,443,,
banana_curry,Banana Curry,1,650.6,47.0,99.8,30.2,28.8,14.12,true,15,557,,
vegetable_salad,Vegetable Salad,3,134.6,13.7,11.1,2.7,18.8,23.18,true,14,466,,
badam_milk,Badam Milk,14,846.1,25.7,6.6,80.1,17.4,6.18,true,5,194,,
badam_ladoo_almond_flour_laddu,Badam Ladoo (Almond Flour Laddu),5,843.3,15.7,78.6,56.5,18.0,7.23,true,13,237,,
sweet_potato_baby_food,Sweet Potato Baby Food,1,389.3,8.7,82.0,4.2,5.2,4.19,true,7,230,,
apple_milkshake_apple_shake,Apple Milkshake (Apple Shake),4,680.6,21.9,32.7,51.4,4.4,6.43,true,7,201,,
apple_orange_smoothie,Apple Orange Smoothie,7,827.8,25.0,6.7,78.3,18.5,6.32,true,5,208,,
bellam_undrallu,Bellam Undrallu,2,635.0,10.9,117.8,14.3,15.1,9.65,true,7,214,,
ragi_laddu,Ragi Laddu,3,723.6,15.8,100.0,36.4,24.8,10.91,true,7,251,,
ragi_porridge_for_babies,Ragi Porridge For Babies,1,75.0,1.7,15.6,0.4,2.6,1.08,true,2,28,,
tomato_rasam,Tomato Rasam,2,267.7,13.1,34.6,16.7,27.6,8.75,true,18,392,,
anjeer_barfi,Anjeer Barfi,2,510.6,11.5,65.0,24.1,8.9,5.6,true,8,187,,
aval_laddu_poha_ladoo,Aval Laddu (Poha Ladoo),10,831.1,18.8,98.8,44.4,9.5,11.81,true,7,233,,
egg_butter_masala,Egg Butter Masala,4,755.1,36.6,39.9,49.6,11.3,9.61,false,12,338,,
boiled_egg_fry,Boiled Egg Fry,1,192.0,16.7,8.3,54.3,8.9,6.07,false,14,422,,
egg_keema,Egg Keema,2,300.1,21.6,27.9,23.3,17.0,9.73,false,15,347,,
egg_masala_gravy,Egg Masala Gravy,2,254.5,16.4,26.4,21.2,17.4,9.29,false,16,362,,
egg_roast_spicy_roasted_eggs,Egg Roast (Spicy Roasted Eggs),2,197.9,17.0,8.8,22.6,9.5,7.09,false,15,336,,
south_indian_rasam,South Indian Rasam,1,258.8,16.5,30.9,32.0,28.5,11.99,true,15,391,,
thili_saaru,Thili Saaru,1,537.8,33.3,76.5,13.1,41.2,15.87,true,16,429,,
kalyana_rasam,Kalyana Rasam,1,315.0,18.8,39.5,11.9,32.0,12.56,true,16,352,,
soppu_saaru,Soppu Saaru,2,541.2,23.7,55.4,26.0,20.4,7.49,true,18,241,,
pepper_garlic_rasam,Pepper Garlic Rasam,2,797.6,33.3,131.8,26.4,18.0,22.05,true,10,326,,
beetroot_rasam,Beetroot Rasam,1,399.2,19.0,36.0,23.1,33.3,10.5,true,13,438,,
udupi_saaru,Udupi Saaru,3,668.3,37.6,91.2,23.1,44.3,13.52,true,19,336,,
instant_rasam,Instant Rasam,1,222.0,14.3,29.6,20.8,23.8,9.99,true,14,478,,
tomato,Tomato,2,207.1,20.5,17.3,14.7,43.4,23.47,true,12,461,,
kootu,Kootu,3,561.3,29.2,66.8,32.2,28.5,9.26,true,29,463,,
tiffin_sambar,Tiffin Sambar,4,313.7,19.1,34.0,10.9,26.8,10.45,true,24,419,,
sambar_premix,Sambar Premix,2,551.2,30.3,78.3,13.0,32.9,13.01,true,13,345,,
arachuvitta_sambar,Arachuvitta Sambar,3,456.5,24.2,60.6,11.5,24.2,10.01,true,20,405,,
temple_style_sambar,Temple Style Sambar,5,356.0,17.5,42.6,13.4,21.1,5.36,true,21,392,,
vendakkai_mor_kulambu,Vendakkai Mor Kulambu,2,290.7,7.6,14.4,35.0,13.4,3.74,true,17,328,,
bendekai_gojju,Bendekai Gojju,3,317.5,12.6,29.2,20.1,24.0,6.23,true,15,393,,
onion_sambar,Onion Sambar,7,275.3,17.8,37.5,8.5,28.1,12.42,true,21,405,,
gulla_bolu_koddel,Gulla Bolu Koddel,1,251.6,6.8,38.6,7.2,6.4,13.91,true,5,340,,mattu gulla
beans_koddel,Beans Koddel,2,750.2,23.2,55.2,49.8,27.5,7.29,true,11,398,,byadgi
hotel_sambar,Hotel Sambar,3,475.9,29.4,62.6,13.0,31.0,10.22,true,22,389,,
mullangi_sambar,Mullangi Sambar,2,529.7,23.9,49.9,29.1,26.4,11.98,true,16,345,,
ash_gourd_sambar,Ash Gourd Sambar,2,384.8,23.9,61.9,7.4,23.6,10.36,true,10,451,,
bendekai_huli,Bendekai Huli,3,369.5,25.2,57.6,5.6,21.9,7.22,true,14,365,,
cauliflower_sambar,Cauliflower Sambar,3,378.6,21.4,33.0,16.8,22.7,10.98,true,13,433,,
udupi_sambar,Udupi Sambar,2,638.4,29.7,71.9,28.6,31.9,10.77,true,15,389,,
raita,Raita,1,139.0,6.7,15.2,5.0,14.7,8.38,true,13,478,,
cream_cheese_spread,Cream Cheese Spread,5,365.4,12.5,28.6,22.4,0.0,0.54,true,4,409,,
eggless_mayonnaise,Eggless Mayonnaise,1,158.9,8.0,13.4,160.6,6.0,6.7,true,20,475,,
strawberry_jam,Strawberry Jam,2,314.1,16.0,54.3,4.4,9.7,3.88,true,3,458,,
tomato_sauce,Tomato Sauce,1,98.7,4.8,13.9,1.2,7.3,1.85,true,4,572,,
salsa,Salsa,1,155.3,8.3,19.5,3.7,14.1,4.99,true,10,466,,
hummus,Hummus,1,479.1,26.2,56.9,14.9,34.4,9.33,true,9,316,,
rava_kajjikayalu,Rava Kajjikayalu,3,642.1,14.6,62.7,45.2,11.4,3.89,true,10,222,,
chum_chum,Chum Chum,7,356.8,12.2,27.9,21.9,0.0,0.53,true,6,428,,
til_ladoo,Til Ladoo,1,456.8,2.5,109.2,25.8,0.5,6.08,true,5,482,,
rava_ladoo,Rava Ladoo,3,692.7,16.9,83.7,48.6,17.8,5.6,true,8,302,,
mawa_modak,Mawa Modak,2,393.4,13.0,22.9,30.1,2.4,1.79,true,8,334,,
kalakand_sweet,Kalakand Sweet,8,360.7,12.3,27.6,22.4,0.2,0.71,true,5,397,,
badam_ladoo,Badam Ladoo,5,893.8,23.0,44.4,74.6,10.9,8.28,true,7,195,,
milk_cake_sweet,Milk Cake Sweet,8,342.9,11.8,26.9,27.4,0.1,0.54,true,5,405,,
energy_bar,Energy Bar,4,736.2,18.4,37.7,56.9,12.8,6.24,true,13,221,,
dry_gulab_jamun,Dry Gulab Jamun,3,214.7,7.2,20.9,12.7,0.4,0.48,true,9,341,,
holige,Holige,2,847.6,28.8,167.4,20.0,15.1,9.87,true,9,307,,
moong_dal_payasam,Moong Dal Payasam,3,705.2,8.2,50.8,60.9,13.0,5.51,true,10,232,,
bombay_karachi_halwa,Bombay Karachi Halwa,2,111.6,3.8,9.2,57.4,3.6,1.5,true,5,322,,
aate_ki_barfi,Aate Ki Barfi,2,661.9,29.1,109.4,112.6,16.3,7.42,true,8,451,,
til_barfi,Til Barfi,2,427.3,3.6,57.2,26.7,5.3,4.04,true,8,421,,
badam_peda,Badam Peda,2,628.3,20.2,29.1,50.3,6.7,2.83,true,7,472,,
sattu_ladoo,Sattu Ladoo,3,668.0,20.6,106.5,67.4,5.5,5.9,true,12,271,,
malai_roll,Malai Roll,2,406.6,11.4,46.1,26.6,0.2,0.58,true,7,436,,
garmiyon_ke_laddu,Garmiyon Ke Laddu,4,690.1,16.6,42.8,76.0,13.2,4.38,true,12,226,,
7_cup_barfi,7 Cup Barfi,3,699.4,21.0,36.2,120.4,13.7,6.09,true,8,401,,
oats_laddu,Oats Laddu,4,749.5,14.5,87.6,38.0,16.2,7.58,true,14,325,,
badam_pak,Badam Pak,3,604.8,14.9,44.4,57.7,10.3,5.69,true,12,212,,
makhandi_halwa,Makhandi Halwa,3,372.0,12.6,49.8,81.2,5.6,2.34,true,6,362,,
gond_halwa,Gond Halwa,3,724.5,14.6,112.1,31.8,10.4,7.15,true,14,223,,
aate_ki_pinni,Aate Ki Pinni,3,808.5,18.0,111.2,40.0,12.0,8.14,true,13,249,,
anjeer_roll,Anjeer Roll,4,790.6,16.3,92.6,51.3,15.8,6.98,true,13,281,,
makhane_ki_barfi,Makhane Ki Barfi,3,735.1,20.1,87.1,35.8,4.4,2.26,true,8,390,,
white_burfi,White Burfi,2,327.9,15.9,61.8,52.1,6.6,2.81,true,7,371,,
besan_barfi,Besan Barfi,2,539.7,32.5,58.7,120.6,15.7,7.77,true,7,429,,
milk_powder_burfi,Milk Powder Burfi,2,287.0,10.5,19.1,120.8,1.4,0.9,true,5,488,,
rice_laddu,Rice Laddu,2,766.5,15.8,73.8,45.1,13.3,7.44,true,6,248,,
sukhdi,Sukhdi,2,699.7,11.9,99.1,129.9,7.3,5.89,true,7,312,,
poha_halwa,Poha Halwa,10,830.9,10.6,49.3,66.1,17.4,5.65,true,6,183,,
mock_motichoor_ladoo,Mock Motichoor Ladoo,2,563.8,17.7,93.9,63.1,5.5,3.53,true,9,358,,
besan_halwa,Besan Halwa,2,601.9,28.4,66.2,75.2,13.4,6.18,true,8,473,,
peda_sweet,Peda Sweet,5,461.3,15.5,31.0,33.2,1.0,2.0,true,9,381,,
mohanthal,Mohanthal,2,537.4,34.4,74.5,35.4,24.3,9.51,true,8,391,,
milk_barfi,Milk Barfi,3,323.4,11.7,22.0,38.1,1.4,0.95,true,5,352,,
mewa_paag,Mewa Paag,4,758.8,19.3,59.8,61.7,15.2,6.07,true,16,302,,
papaya_halwa,Papaya Halwa,4,175.9,5.1,21.2,20.1,5.7,0.66,true,5,432,,
churma_ladoo,Churma Ladoo,3,888.7,19.0,162.0,67.8,7.9,8.87,true,8,336,,
potato_podimas,Potato Podimas,4,236.2,19.2,19.4,15.1,42.1,21.61,true,12,367,,
beetroot_poriyal,Beetroot Poriyal,3,397.8,25.9,17.5,31.2,57.6,28.24,true,8,418,,
gawar_ki_sabji,Gawar Ki Sabji,1,132.2,11.2,15.8,14.2,17.4,13.45,true,8,461,,
papdi_bhaji,Papdi Bhaji,2,825.8,50.5,117.6,21.4,24.0,10.1,true,8,421,,
aloo_gajar,Aloo Gajar,3,142.0,4.3,26.4,7.7,9.3,3.03,true,9,337,,
vangyachi_bhaji,Vangyachi Bhaji,1,470.9,12.5,56.6,46.5,5.6,4.49,true,12,459,,vangi - or -sized
brinjal_fry_maharashtrian_style_baingan_fry,Brinjal Fry (Maharashtrian Style Baingan Fry),2,451.8,16.9,79.5,70.2,8.8,13.73,true,5,229,,
kantola_sabji,Kantola Sabji,1,42.4,1.8,7.1,26.0,6.3,1.98,true,4,235,,
cream_cheese_sandwich_with_mix_veggies,Cream Cheese Sandwich (With Mix Veggies),3,53.8,2.7,8.4,0.7,3.9,1.36,true,9,452,,
dudhi_bhopla_bhaji,Dudhi Bhopla Bhaji,1,299.6,5.4,7.8,46.5,12.1,3.81,true,6,598,,
yam_fry,Yam Fry,1,306.4,10.3,62.1,39.1,9.1,3.65,true,5,165,,
beans_thoran,Beans Thoran,7,195.4,14.6,13.2,9.6,32.9,16.83,true,11,392,,
aloo_bhaja,Aloo Bhaja,1,509.3,10.9,109.4,65.5,8.1,6.49,true,5,500,,
ladies_finger_fry,Ladies Finger Fry,1,97.6,7.6,12.2,26.5,15.3,6.66,true,9,434,,
ennegayi,Ennegayi,3,438.7,24.1,34.4,23.5,56.1,19.69,true,19,410,,
saut_ed_broccoli,Sautéed Broccoli,3,170.1,10.3,32.9,2.8,1.3,0.47,true,8,460,,
potol,Potol,2,236.9,8.1,43.1,23.9,17.1,6.3,true,18,409,,
kovakkai_poriyal,Kovakkai Poriyal,2,228.1,22.2,20.2,17.1,47.6,22.36,true,11,432,,
sem_ki_sabji,Sem Ki Sabji,2,557.1,10.9,58.7,43.4,7.6,2.88,true,19,297,,
potato_salad,Potato Salad,4,463.6,5.3,38.7,32.9,4.6,1.85,true,14,449,,
rishi_panchami_bhaji,Rishi Panchami Bhaji,5,371.4,11.4,36.7,19.3,11.0,5.86,true,18,362,,
tinda,Tinda,3,60.2,4.1,8.0,30.6,7.2,3.45,true,13,352,,
baby_corn_sabji,Baby Corn Sabji,2,179.1,7.1,27.6,16.2,15.7,4.75,true,9,338,,
chinese_pakoda,Chinese Pakoda,1,341.3,18.4,54.7,4.2,17.3,6.31,true,11,424,,
barbati_ki_sabji,Barbati Ki Sabji,3,432.0,22.7,19.1,34.1,47.4,22.82,true,13,453,,
bhogichi_bhaji,Bhogichi Bhaji,7,284.5,15.7,35.0,11.4,23.8,9.65,true,28,428,,bor
vazhakkai_fry,Vazhakkai Fry,2,208.9,22.2,16.0,16.8,50.7,25.92,true,12,421,,
bhendi_chi_bhaji_bhindi_bhaji,Bhendi Chi Bhaji (Bhindi Bhaji),2,177.3,7.3,11.3,33.2,14.4,4.43,true,8,373,,
cauliflower_poriyal_south_indian_cauliflower_stir_fry,Cauliflower Poriyal (South Indian Cauliflower Stir Fry),4,246.9,22.7,15.6,17.9,45.2,23.9,true,13,440,,
kappa_puzhukku,Kappa Puzhukku,2,362.4,26.4,22.0,22.7,60.1,29.5,true,11,457,,
whole_wheat_bread,Whole Wheat Bread,1,22.7,0.8,1.8,26.9,0.0,0.03,true,6,70,,
butter_cookies,Butter Cookies,2,852.7,27.5,160.2,8.8,55.7,20.04,true,8,493,,
cheese_sandwich_grilled_amp_on_skillet,Cheese Sandwich (Grilled &Amp; On Skillet),2,27.3,1.3,3.6,0.8,2.0,1.08,true,14,382,,
chura_matar,Chura Matar,8,799.2,25.2,54.1,55.0,6.7,8.89,true,12,198,,
onion_fritters,Onion Fritters,1,146.1,5.9,26.4,1.2,8.7,5.72,true,9,194,,
onion_samosa_patti_samosa_irani_style,Onion Samosa (Patti Samosa Irani Style),4,761.1,13.8,89.4,36.7,3.2,2.72,true,15,331,,
mushroom_pasta,Mushroom Pasta,4,697.3,33.9,129.7,2.9,21.4,8.78,true,12,315,,
white_sauce_pasta,White Sauce Pasta,2,672.6,20.9,121.6,10.3,14.8,4.85,true,13,266,,
fettuccine_alfredo_pasta,Fettuccine Alfredo Pasta,1,443.4,10.4,44.8,24.4,5.8,1.81,true,9,490,,fettuccine
spaghetti_bolognese,Spaghetti Bolognese,6,217.6,11.6,34.1,2.6,7.8,1.45,true,17,414,,
pesto_pasta_vegetarian,Pesto Pasta (Vegetarian),4,850.7,37.5,134.0,17.1,17.6,13.23,true,10,306,,
penne_pasta,Penne Pasta,6,378.3,13.1,56.5,11.3,5.7,1.78,true,12,418,,
arrabbiata_pasta,Arrabbiata Pasta,2,500.6,18.2,96.2,4.3,2.8,0.89,true,12,369,,
pasta_salad,Pasta Salad,3,530.6,5.0,17.6,50.9,2.6,1.28,true,17,389,,ziti
garlic_pasta,Garlic Pasta,1,842.6,31.5,163.1,6.1,4.3,2.85,true,12,402,,
tomato_pasta_bake,Tomato Pasta Bake,7,466.2,18.0,84.9,4.9,16.3,5.05,true,15,392,,or ziti; basil chiffonade
naan,Naan,1,721.4,21.4,151.9,27.1,6.3,4.0,true,9,350,,
pav,Pav,3,821.5,24.2,171.5,11.1,6.3,4.08,true,8,313,,
garlic_naan,Garlic Naan,1,695.9,22.1,142.9,27.8,15.0,6.63,true,10,350,,
roti,Roti,2,661.7,16.2,99.0,21.4,17.2,6.07,true,4,202,,oil -
pudina_paratha,Pudina Paratha,1,801.7,30.9,148.3,15.5,41.3,17.28,true,10,398,,
jowar_roti,Jowar Roti,1,340.7,10.2,69.0,1.8,10.4,4.03,true,3,120,,
bajra_roti,Bajra Roti,2,798.7,25.2,141.8,14.6,26.4,14.73,true,4,272,,
butter_naan_healthy_amp_whole_wheat,Butter Naan (+Healthy &Amp; Whole Wheat),2,492.7,16.2,99.0,2.2,17.2,6.07,true,7,255,,
malabar_paratha,Malabar Paratha,1,20.4,0.6,3.9,38.4,0.7,0.22,true,4,175,,
rice_puri,Rice Puri,1,554.8,11.9,119.0,6.5,6.5,8.37,true,7,193,,
makki_ki_roti_makki_di_roti,Makki Ki Roti (Makki Di Roti),1,0.0,0.0,0.0,140.2,0.0,0.0,true,3,170,,
beetroot_poori,Beetroot Poori,1,805.9,27.8,160.4,7.8,30.7,10.26,true,9,465,,
cheese_naan,Cheese Naan,2,508.0,16.1,103.9,21.0,12.9,4.95,true,11,280,,
roomali_roti,Roomali Roti,1,836.4,26.9,169.9,3.4,24.3,9.0,true,4,300,,
sheermal,Sheermal,2,516.5,15.9,94.3,69.2,3.3,2.24,true,9,331,,
khasta_roti,Khasta Roti,1,669.8,22.2,133.0,42.0,24.2,8.97,true,7,290,,
palak_puri,Palak Puri,3,267.4,9.0,52.7,1.5,9.9,4.4,true,9,359,,
cheese_garlic_naan,Cheese Garlic Naan,2,565.9,19.3,114.1,21.1,15.3,5.44,true,12,335,,
pineapple_raita,Pineapple Raita,1,74.8,3.0,12.0,1.3,6.8,3.31,true,7,450,,
beetroot_raita,Beetroot Raita,2,43.2,2.4,5.7,0.8,5.9,2.32,true,6,408,,
burani_raita,Burani Raita,1,11.0,0.6,1.5,0.3,0.9,0.33,true,4,248,,
makhana_raita,Makhana Raita,1,311.8,9.6,66.7,0.7,2.2,1.86,true,6,374,,
aloo_raita,Aloo Raita,1,158.1,4.3,31.6,1.0,5.4,2.89,true,7,510,,
veg_raita,Veg Raita,1,89.4,5.3,11.8,1.5,11.8,6.08,true,9,599,,
lauki_ka_raita,Lauki Ka Raita,1,33.7,1.6,4.6,0.7,5.7,1.09,true,6,512,,
carrot_raita,Carrot Raita,1,54.9,1.8,8.5,3.2,6.7,1.36,true,7,415,,
vellarikka_pachadi,Vellarikka Pachadi,2,312.5,21.7,19.4,17.7,49.5,22.49,true,10,414,,
mango_raita,Mango Raita,2,139.6,6.9,17.8,10.1,16.0,4.16,true,8,388,,
fruit_raita,Fruit Raita,1,147.3,1.9,31.9,0.8,4.5,0.8,true,8,398,,
masala_raita,Masala Raita,1,29.2,2.2,2.9,0.7,4.1,3.2,true,8,328,,
pineapple_pachadi,Pineapple Pachadi,3,280.6,19.0,23.8,12.5,44.1,20.35,true,12,394,,
palak_raita,Palak Raita,2,95.0,10.7,7.0,12.6,13.5,18.9,true,13,438,,
sabudana_pakoda,Sabudana Pakoda,1,166.3,4.9,32.8,1.2,6.0,2.38,true,8,284,,
veg_noodles_stir_fried_vegetable_noodles,Veg Noodles (Stir Fried Vegetable Noodles),4,217.8,11.3,38.8,1.9,10.6,3.06,true,16,394,,
bandar_laddu_thokkudu_ladoo,Bandar Laddu (Thokkudu Ladoo),3,664.0,22.6,115.6,79.1,13.5,9.98,true,8,322,,
majjiga_charu_majjiga_pulusu,Majjiga Charu (Majjiga Pulusu),1,72.8,5.1,8.4,14.3,9.1,6.01,true,15,434,,
barley_water,Barley Water,1,133.7,4.4,24.1,0.7,6.1,0.64,true,4,81,,
egg_curry,Egg Curry,3,288.1,22.8,16.9,23.8,10.5,7.21,false,18,356,,
egg_kurma_egg_korma,Egg Kurma (Egg Korma),4,831.0,36.3,38.7,65.1,15.0,13.57,false,20,389,,
tandoori_fish_tikka,Tandoori Fish Tikka,2,305.8,52.7,13.3,10.0,9.4,5.51,false,15,400,,
fish_pulusu_chepala_pulusu,Fish Pulusu (Chepala Pulusu),6,608.4,48.4,24.9,53.6,9.9,9.75,false,17,401,,
lemon_pepper_fish,Lemon Pepper Fish,1,99.3,11.7,6.1,27.0,3.0,2.23,false,11,187,,
prawn_curry_prawn_masala,Prawn Curry (Prawn Masala),2,241.5,24.7,7.0,40.0,8.5,4.55,false,18,328,,
andhra_fish_fry,Andhra Fish Fry,1,231.4,47.8,2.0,15.6,2.3,1.88,false,8,295,,
baked_fish_oven_grilled_fish,Baked Fish (Oven Grilled Fish),1,317.0,58.3,9.7,16.3,2.7,2.57,false,10,424,,
prawns_fry,Prawns Fry,1,333.9,40.8,28.1,9.8,20.5,10.02,false,14,451,,
fish_fry,Fish Fry,2,281.1,49.9,12.5,15.8,2.6,2.52,false,12,302,,
fried_onions,Fried Onions,1,25.2,1.9,3.0,255.3,4.7,2.69,true,3,405,,
mutton_curry,Mutton Curry,3,372.0,36.2,23.8,22.4,14.2,8.41,false,16,360,,
apollo_fish,Apollo Fish,3,261.1,39.5,16.8,7.5,6.3,4.6,false,16,336,,
egg_pulusu,Egg Pulusu,1,269.7,45.0,11.6,29.5,12.0,8.79,false,15,531,,
royyala_iguru,Royyala Iguru,1,259.2,45.7,6.8,21.2,11.2,8.53,false,12,522,,
lauki_ki_barfi,Lauki Ki Barfi,5,393.9,13.0,25.1,31.9,7.2,2.23,true,9,427,,
peanut_katli,Peanut Katli,1,30.0,1.0,2.6,6.0,0.2,0.13,true,6,486,,
thandai_barfi,Thandai Barfi,4,452.9,15.5,26.4,82.8,4.5,2.5,true,12,448,,
makhana_ladoo,Makhana Ladoo,4,687.1,12.9,69.8,52.3,8.8,5.66,true,11,194,,
carrot_malpua,Carrot Malpua,2,486.7,15.3,90.2,5.9,21.0,7.34,true,10,308,,
rasa_vada_sweet,Rasa Vada Sweet,2,168.0,5.6,31.1,1.7,15.7,5.43,true,6,355,,
murmura_chikki,Murmura Chikki,2,734.3,8.2,153.9,10.5,2.9,9.78,true,7,248,,
peanut_burfi,Peanut Burfi,2,665.8,9.3,118.7,29.1,1.4,7.88,true,7,383,,
icecream_barfi,Icecream Barfi,3,291.0,10.0,22.8,85.9,0.0,0.44,true,6,428,,
rava_modak,Rava Modak,2,482.2,16.5,71.2,39.5,7.8,2.71,true,5,419,,
wheat_sweet,Wheat Sweet,2,541.0,16.8,95.8,15.3,16.8,6.83,true,7,442,,
tutti_frutti_burfi,Tutti Frutti Burfi,3,250.2,7.5,25.4,47.4,0.0,0.33,true,6,342,,
pancharatna_sweet,Pancharatna Sweet,3,818.2,12.0,92.7,45.3,14.4,8.17,true,11,218,,
appalu,Appalu,1,527.9,18.0,108.1,7.6,15.5,4.77,true,5,344,,
crushed_peanut_chikki,Crushed Peanut Chikki,2,451.3,2.4,108.2,2.3,0.0,5.9,true,4,302,,
rice_flour_sweet,Rice Flour Sweet,3,696.0,8.3,67.8,52.0,12.1,5.64,true,6,180,,
halkova,Halkova,2,521.6,15.7,106.2,104.4,17.5,7.12,true,4,428,,
besan_peda,Besan Peda,2,503.1,18.0,37.1,56.8,12.8,4.3,true,6,334,,
energy_balls,Energy Balls,3,624.2,9.9,84.4,26.8,10.4,6.49,true,12,257,,
aloo_ka_halwa,Aloo Ka Halwa,2,370.8,9.0,50.9,64.9,7.1,3.71,true,8,481,,
carrot_delight,Carrot Delight,2,79.4,2.4,13.3,13.9,9.7,1.46,true,5,318,,
mini_rasgulla,Mini Rasgulla,6,341.7,11.6,30.5,19.1,3.3,1.64,true,5,395,,
coconut_peda,Coconut Peda,2,869.5,16.3,29.1,77.3,15.2,3.4,true,4,488,,
besan_milk_cake,Besan Milk Cake,3,395.0,20.7,39.2,84.7,12.4,5.05,true,8,335,,
dora_cake,Dora Cake,1,783.5,20.4,114.7,26.1,2.8,2.13,true,7,510,,
fruit_and_nut_cake,Fruit And Nut Cake,5,576.5,11.8,104.2,31.9,9.1,4.2,true,24,429,,
banana_upside_down_cake,Banana Upside Down Cake,2,443.7,10.8,80.9,58.6,4.9,1.63,true,10,448,,
